,Time
cell_7490,0.055453938
cell_7491,0.056923147
cell_7492,0.058433488
cell_7493,0.058495957
cell_7494,0.059972335
cell_7495,0.12511468
cell_7496,0.12243982
cell_7497,0.10803476
cell_7498,0.09668096
cell_7499,0.081522286
cell_7500,0.048941985
cell_7501,0.04644662
cell_7502,0.033984207
cell_7503,0.024592461
cell_7504,0.009519396
cell_7505,0.11097445
cell_7506,0.106982686
cell_7507,0.09164864
cell_7508,0.09039672
cell_7509,0.087404795
cell_7510,0.08805818
cell_7511,0.087513566
cell_7512,0.089381024
cell_7513,0.09072447
cell_7514,0.089515895
cell_7515,0.14526388
cell_7516,0.15433207
cell_7517,0.15021609
cell_7518,0.14492649
cell_7519,0.14142974
cell_7520,0.11747721
cell_7521,0.11065802
cell_7522,0.10307573
cell_7523,0.091735594
cell_7524,0.09111849
cell_7525,0.03723937
cell_7526,0.04149134
cell_7527,0.04331849
cell_7528,0.035648864
cell_7529,0.032094646
cell_7530,0.04069476
cell_7531,0.05658279
cell_7532,0.074091256
cell_7533,0.08390868
cell_7534,0.07660165
cell_7535,0.047358196
cell_7536,0.04520981
cell_7537,0.036709435
cell_7538,0.034511045
cell_7539,0.024950009
cell_7540,0.023085259
cell_7541,0.016402079
cell_7542,0.022601785
cell_7543,0.026019987
cell_7544,0.025009242999999997
cell_7545,0.12688786
cell_7546,0.12686272
cell_7547,0.13015066
cell_7548,0.12220667
cell_7549,0.1260643
cell_7550,0.11948914
cell_7551,0.10845739999999998
cell_7552,0.11062989
cell_7553,0.10533130000000002
cell_7554,0.09837046
cell_7555,0.09858686
cell_7556,0.09233649
cell_7557,0.06299611
cell_7558,0.04933789400000001
cell_7559,0.019025103999999998
cell_7560,0.011193243
cell_7561,0.0071100006
cell_7562,0.023919173
cell_7563,0.043473187999999996
cell_7564,0.05344096
cell_7565,0.16817555
cell_7566,0.16022821
cell_7567,0.14204346
cell_7568,0.12083816
cell_7569,0.11868939
cell_7570,0.10619491
cell_7571,0.09515412
cell_7572,0.08437991
cell_7573,0.07979718599999999
cell_7574,0.060577362999999995
cell_7575,0.13544707
cell_7576,0.11516305
cell_7577,0.09958888
cell_7578,0.0769052
cell_7579,0.06281541
cell_7580,0.06518213
cell_7581,0.056810413
cell_7582,0.07165974
cell_7583,0.08314139400000001
cell_7584,0.073695205
cell_7585,0.08435751
cell_7586,0.05515776
cell_7587,0.060351145
cell_7588,0.06705019
cell_7589,0.07415972
cell_7590,0.081379466
cell_7591,0.098078296
cell_7592,0.10469558
cell_7593,0.10899210000000001
cell_7594,0.11219229
cell_7595,0.13273127
cell_7596,0.09947855
cell_7597,0.10044309
cell_7598,0.105396956
cell_7599,0.09898801
cell_7600,0.09935988
cell_7601,0.09636477
cell_7602,0.09625138
cell_7603,0.09597275
cell_7604,0.09563357
cell_7605,0.09423154
cell_7606,0.041916035
cell_7607,0.04003847
cell_7608,0.03371151
cell_7609,0.028306935
cell_7610,0.029134782
cell_7611,0.03546347
cell_7612,0.04026993
cell_7613,0.04479716
cell_7614,0.05217343
cell_7615,0.05688424
cell_7616,0.07350885
cell_7617,0.07923393
cell_7618,0.091055624
cell_7619,0.099720836
cell_7620,0.116205424
cell_7621,0.12648188
cell_7622,0.12073091400000001
cell_7623,0.13360650000000002
cell_7624,0.12718205
cell_7625,0.12891977
cell_7626,0.12555882
cell_7627,0.10587718
cell_7628,0.11012477400000001
cell_7629,0.07500467400000001
cell_7630,0.058202084
cell_7631,0.053835798
cell_7632,0.036467402999999995
cell_7633,0.019347435
cell_7634,0.016838273
cell_7635,0.024626237999999998
cell_7636,0.14318696
cell_7637,0.14970583
cell_7638,0.1478911
cell_7639,0.15796837
cell_7640,0.16119386
cell_7641,0.16364032
cell_7642,0.16752937
cell_7643,0.17460664
cell_7644,0.16905347
cell_7645,0.17294055
cell_7646,0.14882429
cell_7647,0.14254732
cell_7648,0.14588185
cell_7649,0.1352319
cell_7650,0.12779354
cell_7651,0.116546884
cell_7652,0.110802345
cell_7653,0.111039214
cell_7654,0.08031499
cell_7655,0.07457280000000001
cell_7656,0.1078155
cell_7657,0.09349992
cell_7658,0.08796828
cell_7659,0.07307541
cell_7660,0.07229443
cell_7661,0.04911723
cell_7662,0.051294904
cell_7663,0.061095525
cell_7664,0.07551547
cell_7665,0.079055734
cell_7666,0.027161058
cell_7667,0.026937847999999997
cell_7668,0.036166500000000004
cell_7669,0.04411869
cell_7670,0.050151914000000006
cell_7671,0.0646625
cell_7672,0.0743885
cell_7673,0.0918894
cell_7674,0.095291935
cell_7675,0.10060110000000001
cell_7676,0.10936662
cell_7677,0.11057955
cell_7678,0.11249288
cell_7679,0.13216285
cell_7680,0.13496631
cell_7681,0.1396665
cell_7682,0.14521047
cell_7683,0.14736557
cell_7684,0.14484388
cell_7685,0.15231827
cell_7686,0.14832103
cell_7687,0.030828064
cell_7688,0.032865267000000004
cell_7689,0.032537967
cell_7690,0.030557219
cell_7691,0.030161966000000002
cell_7692,0.028990582
cell_7693,0.032057073
cell_7694,0.03723016
cell_7695,0.043811142000000004
cell_7696,0.04724299
cell_7697,0.05218923
cell_7698,0.048879787
cell_7699,0.023715965
cell_7700,0.022300333
cell_7701,0.018347298999999997
cell_7702,0.015834944
cell_7703,0.041168764
cell_7704,0.03709517
cell_7705,0.03229995
cell_7706,0.041769
cell_7707,0.07401114
cell_7708,0.073102936
cell_7709,0.07444047
cell_7710,0.07336559
cell_7711,0.07435016
cell_7712,0.07382329
cell_7713,0.07474547
cell_7714,0.07908039
cell_7715,0.07687669999999999
cell_7716,0.081522875
cell_7717,0.103617504
cell_7718,0.10358196
cell_7719,0.09304901
cell_7720,0.08517241
cell_7721,0.08266808
cell_7722,0.07491072
cell_7723,0.07105437
cell_7724,0.060416415
cell_7725,0.06260058
cell_7726,0.06327906
cell_7727,0.024453858
cell_7728,0.024820943999999998
cell_7729,0.018089555
cell_7730,0.019463161
cell_7731,0.020871244
cell_7732,0.025634492000000002
cell_7733,0.03257148
cell_7734,0.034953024
cell_7735,0.035387
cell_7736,0.042301092
cell_7737,0.09449428
cell_7738,0.07634885599999999
cell_7739,0.076318346
cell_7740,0.059920937
cell_7741,0.051670678
cell_7742,0.048284415
cell_7743,0.040664762
cell_7744,0.03858023
cell_7745,0.032536186
cell_7746,0.027842587000000002
cell_7747,0.053895585
cell_7748,0.07224196
cell_7749,0.08191294
cell_7750,0.09253612
cell_7751,0.09357802
cell_7752,0.10906139
cell_7753,0.11701432
cell_7754,0.11891669
cell_7755,0.11913288400000001
cell_7756,0.1281792
cell_7757,0.097321466
cell_7758,0.094668426
cell_7759,0.09805381
cell_7760,0.10029565
cell_7761,0.102606244
cell_7762,0.10570634
cell_7763,0.103047706
cell_7764,0.11152207
cell_7765,0.13198288
cell_7766,0.12998417
cell_7767,0.04778706
cell_7768,0.041906916
cell_7769,0.036504917000000005
cell_7770,0.035136900000000006
cell_7771,0.033589937
cell_7772,0.03528491
cell_7773,0.036455426
cell_7774,0.038064092
cell_7775,0.047771192999999997
cell_7776,0.05351895
cell_7777,0.10444522
cell_7778,0.07309665
cell_7779,0.058200184
cell_7780,0.044712663
cell_7781,0.034078874
cell_7782,0.031852372000000004
cell_7783,0.015037466999999999
cell_7784,0.013003019
cell_7785,0.012777078
cell_7786,0.015031396
cell_7787,0.01787802
cell_7788,0.11187295
cell_7789,0.109175816
cell_7790,0.11042134
cell_7791,0.10422634
cell_7792,0.10509048
cell_7793,0.0942671
cell_7794,0.09172834
cell_7795,0.07811593
cell_7796,0.0740984
cell_7797,0.06704463
cell_7798,0.10045207
cell_7799,0.09109996
cell_7800,0.08610523
cell_7801,0.08219008
cell_7802,0.0729044
cell_7803,0.068726175
cell_7804,0.06891379
cell_7805,0.07387963
cell_7806,0.075332575
cell_7807,0.07968908
cell_7808,0.032318982999999996
cell_7809,0.03361788
cell_7810,0.032751467
cell_7811,0.038023133
cell_7812,0.029296923
cell_7813,0.03938026
cell_7814,0.041822735
cell_7815,0.04564019
cell_7816,0.049804416
cell_7817,0.044904295
cell_7818,0.07663116
cell_7819,0.08013072
cell_7820,0.08096825
cell_7821,0.08112046
cell_7822,0.085415564
cell_7823,0.08795813
cell_7824,0.090425655
cell_7825,0.09299919
cell_7826,0.09058086
cell_7827,0.09175252
cell_7828,0.11245691
cell_7829,0.11463993
cell_7830,0.113387294
cell_7831,0.11091814
cell_7832,0.10385159
cell_7833,0.10828841
cell_7834,0.10920752
cell_7835,0.11236199
cell_7836,0.10581501
cell_7837,0.10685874
cell_7838,0.0889173
cell_7839,0.080891065
cell_7840,0.0865214
cell_7841,0.092328504
cell_7842,0.10291179
cell_7843,0.0974285
cell_7844,0.10328321
cell_7845,0.10595749
cell_7846,0.11452775
cell_7847,0.11821661
cell_7848,0.0790374
cell_7849,0.07752165
cell_7850,0.07879618
cell_7851,0.07603064
cell_7852,0.07353889999999999
cell_7853,0.07046496
cell_7854,0.06928741
cell_7855,0.062201615
cell_7856,0.06038937
cell_7857,0.057852793
cell_7858,0.07589491
cell_7859,0.057636913
cell_7860,0.046259827999999996
cell_7861,0.037065197
cell_7862,0.020612886
cell_7863,0.023597862999999997
cell_7864,0.023121169
cell_7865,0.024532966
cell_7866,0.022653028
cell_7867,0.024563022
cell_7868,0.128665
cell_7869,0.11629255
cell_7870,0.10420149
cell_7871,0.10792985
cell_7872,0.099256635
cell_7873,0.09972472
cell_7874,0.09056608
cell_7875,0.07969531
cell_7876,0.07460936
cell_7877,0.07435508
cell_7878,0.028386371
cell_7879,0.027145537
cell_7880,0.0249526
cell_7881,0.027556043
cell_7882,0.03073808
cell_7883,0.03128295
cell_7884,0.03252922
cell_7885,0.037858012999999996
cell_7886,0.03926672
cell_7887,0.04333432
cell_7888,0.033073504
cell_7889,0.16458775
cell_7890,0.15737374
cell_7891,0.16172047
cell_7892,0.15830146
cell_7893,0.15203233
cell_7894,0.1510629
cell_7895,0.14078896
cell_7896,0.15174153
cell_7897,0.14901184
cell_7898,0.1449471
cell_7899,0.10360863
cell_7900,0.11881349
cell_7901,0.11471537
cell_7902,0.1359372
cell_7903,0.1383459
cell_7904,0.14611901
cell_7905,0.14711472
cell_7906,0.16522557
cell_7907,0.16200952
cell_7908,0.15298682
cell_7909,0.09013634
cell_7910,0.09802064
cell_7911,0.09527249
cell_7912,0.09875082
cell_7913,0.099127516
cell_7914,0.098248154
cell_7915,0.09609164
cell_7916,0.093582615
cell_7917,0.10057248
cell_7918,0.09636215
cell_7919,0.10924104
cell_7920,0.094699845
cell_7921,0.079865925
cell_7922,0.054316953
cell_7923,0.046214752000000005
cell_7924,0.048515864000000006
cell_7925,0.053623825
cell_7926,0.055623624
cell_7927,0.069494076
cell_7928,0.07478271
cell_7929,0.03799243
cell_7930,0.046628773
cell_7931,0.042316005
cell_7932,0.046933524000000004
cell_7933,0.04314706
cell_7934,0.03467031
cell_7935,0.03836403
cell_7936,0.04063624
cell_7937,0.03863023
cell_7938,0.04169959
cell_7939,0.08536883
cell_7940,0.0832043
cell_7941,0.08030227
cell_7942,0.0827978
cell_7943,0.08292247
cell_7944,0.08798141
cell_7945,0.08461052
cell_7946,0.07875392
cell_7947,0.08466151
cell_7948,0.08394359
cell_7949,0.037415825
cell_7950,0.03704037
cell_7951,0.034354065
cell_7952,0.02651912
cell_7953,0.037103258
cell_7954,0.036155272
cell_7955,0.034762267
cell_7956,0.04190818
cell_7957,0.043332063
cell_7958,0.040937718
cell_7959,0.096767046
cell_7960,0.10304829
cell_7961,0.09749429
cell_7962,0.09816846
cell_7963,0.08974902
cell_7964,0.09163677
cell_7965,0.07721324
cell_7966,0.07700939
cell_7967,0.06371772
cell_7968,0.058207057
cell_7969,0.09627916
cell_7970,0.10036159
cell_7971,0.09184762
cell_7972,0.1046592
cell_7973,0.10678411
cell_7974,0.12168676
cell_7975,0.12018296
cell_7976,0.1272873
cell_7977,0.12367648
cell_7978,0.12245885
cell_7979,0.02920372
cell_7980,0.023663724
cell_7981,0.039689876
cell_7982,0.039596584
cell_7983,0.042681657000000005
cell_7984,0.04188923
cell_7985,0.050320185999999996
cell_7986,0.04855001
cell_7987,0.050511584000000005
cell_7988,0.05190788
cell_7989,0.05639797
cell_7990,0.12193665
cell_7991,0.11613286
cell_7992,0.10733149
cell_7993,0.09244473
cell_7994,0.096528456
cell_7995,0.0818477
cell_7996,0.07351611
cell_7997,0.06699169
cell_7998,0.052234657000000004
cell_7999,0.051688055999999996
cell_8000,0.083130725
cell_8001,0.0759095
cell_8002,0.05516998
cell_8003,0.04182725
cell_8004,0.0432395
cell_8005,0.03884843
cell_8006,0.035513792
cell_8007,0.021269967999999997
cell_8008,0.0057685287
cell_8009,0.0042432738
cell_8010,0.058495697
cell_8011,0.06354567400000001
cell_8012,0.067405775
cell_8013,0.06414909
cell_8014,0.061996333
cell_8015,0.06423377
cell_8016,0.076307975
cell_8017,0.083932035
cell_8018,0.07549491
cell_8019,0.0831454
cell_8020,0.045696117
cell_8021,0.044814136
cell_8022,0.042387214000000006
cell_8023,0.041159514
cell_8024,0.04031515
cell_8025,0.040210508
cell_8026,0.039877996
cell_8027,0.036848597000000004
cell_8028,0.028800664
cell_8029,0.02747766
cell_8030,0.025601946
cell_8031,0.028036905
cell_8032,0.030794002
cell_8033,0.034589116
cell_8034,0.038487587000000004
cell_8035,0.048435807000000004
cell_8036,0.062122967
cell_8037,0.07271284
cell_8038,0.072458014
cell_8039,0.08292356
cell_8040,0.107517935
cell_8041,0.09508122
cell_8042,0.08833404
cell_8043,0.07702174
cell_8044,0.05319088
cell_8045,0.047306802
cell_8046,0.03422262
cell_8047,0.017280051
cell_8048,0.0056162407
cell_8049,0.0147095695
cell_8050,0.06691269
cell_8051,0.071290374
cell_8052,0.049744144000000004
cell_8053,0.05543664
cell_8054,0.054741424000000004
cell_8055,0.043446112
cell_8056,0.035277396
cell_8057,0.032751795
cell_8058,0.031176
cell_8059,0.024203058
cell_8060,0.11392260000000001
cell_8061,0.1102817
cell_8062,0.11461983
cell_8063,0.0952578
cell_8064,0.09279715
cell_8065,0.08615083
cell_8066,0.08273861
cell_8067,0.07464172
cell_8068,0.06292075
cell_8069,0.055922505
cell_8070,0.035006183999999996
cell_8071,0.030435463
cell_8072,0.024512386
cell_8073,0.015727004
cell_8074,0.011672871999999999
cell_8075,0.010256052
cell_8076,0.010496286
cell_8077,0.013087508999999999
cell_8078,0.015127322
cell_8079,0.014705838999999998
cell_8080,0.12797892
cell_8081,0.13010293
cell_8082,0.108319186
cell_8083,0.09282089
cell_8084,0.08824565
cell_8085,0.06815694
cell_8086,0.05217725
cell_8087,0.054978766
cell_8088,0.045885142000000004
cell_8089,0.046134874000000006
cell_8090,0.045586824000000005
cell_8091,0.03297475
cell_8092,0.02994237
cell_8093,0.02113502
cell_8094,0.018123966000000002
cell_8095,0.017435428
cell_8096,0.0153846955
cell_8097,0.03957305
cell_8098,0.05495269999999999
cell_8099,0.08110914400000001
cell_8100,0.09001125
cell_8101,0.13635582
cell_8102,0.14650904
cell_8103,0.14011002
cell_8104,0.13270919
cell_8105,0.13289087
cell_8106,0.12169511
cell_8107,0.1277173
cell_8108,0.11307268599999999
cell_8109,0.09919778
cell_8110,0.09476716
cell_8111,0.12042555
cell_8112,0.094209515
cell_8113,0.09867501
cell_8114,0.08122779
cell_8115,0.07392164
cell_8116,0.05848531
cell_8117,0.05749694
cell_8118,0.055729724
cell_8119,0.056158285999999995
cell_8120,0.056176807999999995
cell_8121,0.062697805
cell_8122,0.06697243
cell_8123,0.065481625
cell_8124,0.06587404
cell_8125,0.06455161400000001
cell_8126,0.06547792
cell_8127,0.05934436
cell_8128,0.057546034
cell_8129,0.057089172
cell_8130,0.053667877
cell_8131,0.16729729999999998
cell_8132,0.16339895
cell_8133,0.16494155
cell_8134,0.17136309
cell_8135,0.15301077
cell_8136,0.13893734
cell_8137,0.123515435
cell_8138,0.118310265
cell_8139,0.10005372
cell_8140,0.10474367
cell_8141,0.011409482
cell_8142,0.0077900966
cell_8143,0.023910472000000002
cell_8144,0.03175915
cell_8145,0.041325007000000004
cell_8146,0.043217212000000005
cell_8147,0.04882278
cell_8148,0.05686303
cell_8149,0.059723146
cell_8150,0.061670776
cell_8151,0.15311167
cell_8152,0.15352991
cell_8153,0.124163345
cell_8154,0.113100104
cell_8155,0.09175162
cell_8156,0.08108315599999999
cell_8157,0.056432992
cell_8158,0.042882937999999995
cell_8159,0.030573252999999998
cell_8160,0.0061102402
cell_8161,0.13939363
cell_8162,0.12348367
cell_8163,0.13413586
cell_8164,0.12230819
cell_8165,0.11971791
cell_8166,0.12069043
cell_8167,0.12447529
cell_8168,0.12834261
cell_8169,0.12660089
cell_8170,0.12772750000000002
cell_8171,0.120972194
cell_8172,0.10859236
cell_8173,0.10535395
cell_8174,0.09959221
cell_8175,0.096983574
cell_8176,0.078909054
cell_8177,0.07940797
cell_8178,0.07087120400000001
cell_8179,0.07001585
cell_8180,0.070010066
cell_8181,0.035955325
cell_8182,0.03513609
cell_8183,0.06413517
cell_8184,0.08404926
cell_8185,0.094154276
cell_8186,0.092348315
cell_8187,0.098147795
cell_8188,0.095014535
cell_8189,0.11490189
cell_8190,0.11260131
cell_8191,0.13291146
cell_8192,0.14386417
cell_8193,0.14858925
cell_8194,0.1395628
cell_8195,0.13773333
cell_8196,0.13520914
cell_8197,0.13322791
cell_8198,0.13045706
cell_8199,0.13674243
cell_8200,0.13533103
cell_8201,0.13390146
cell_8202,0.09154952
cell_8203,0.09339349999999999
cell_8204,0.09318967
cell_8205,0.08388617
cell_8206,0.09182241
cell_8207,0.09444756
cell_8208,0.099308036
cell_8209,0.09938166
cell_8210,0.10208861
cell_8211,0.118277885
cell_8212,0.12446923
cell_8213,0.12523368
cell_8214,0.12568507
cell_8215,0.1184548
cell_8216,0.11348633
cell_8217,0.10808452
cell_8218,0.10735305
cell_8219,0.10306036
cell_8220,0.10783205
cell_8221,0.10288388
cell_8222,0.11435347
cell_8223,0.12470873
cell_8224,0.11600444
cell_8225,0.111747764
cell_8226,0.12748271
cell_8227,0.1263076
cell_8228,0.13668609
cell_8229,0.13205543
cell_8230,0.13718754
cell_8231,0.15582886
cell_8232,0.14402369
cell_8233,0.15354085
cell_8234,0.16119102
cell_8235,0.1688598
cell_8236,0.16929129
cell_8237,0.16812353
cell_8238,0.17929864
cell_8239,0.18174347
cell_8240,0.18108465
cell_8241,0.18009917
cell_8242,0.10250531
cell_8243,0.093740724
cell_8244,0.090236925
cell_8245,0.08846868
cell_8246,0.087524615
cell_8247,0.08328309
cell_8248,0.09701351
cell_8249,0.10534049599999999
cell_8250,0.11261828
cell_8251,0.105873875
cell_8252,0.07862017
cell_8253,0.059417937000000004
cell_8254,0.054194383
cell_8255,0.043109395
cell_8256,0.035676572000000004
cell_8257,0.052496046
cell_8258,0.058380405999999996
cell_8259,0.058906745
cell_8260,0.08022778
cell_8261,0.10386190599999999
cell_8262,0.04686301599999999
cell_8263,0.047826204000000004
cell_8264,0.050066717000000004
cell_8265,0.053267322
cell_8266,0.054960035
cell_8267,0.054877933
cell_8268,0.055489145
cell_8269,0.055774562
cell_8270,0.05645277
cell_8271,0.057056657999999996
cell_8272,0.13321485
cell_8273,0.13972029
cell_8274,0.13198148
cell_8275,0.11660699999999999
cell_8276,0.09768061
cell_8277,0.08792218
cell_8278,0.06892403
cell_8279,0.054938823
cell_8280,0.03771359
cell_8281,0.014198558
cell_8282,0.014134173
cell_8283,0.014628241
cell_8284,0.010922349
cell_8285,0.01757097
cell_8286,0.014498463
cell_8287,0.013405423999999999
cell_8288,0.014035297
cell_8289,0.008941785
cell_8290,0.010091277
cell_8291,0.0051523409999999995
cell_8292,0.009554194
cell_8293,0.07362036400000001
cell_8294,0.07734697
cell_8295,0.07725432
cell_8296,0.081357636
cell_8297,0.08169875
cell_8298,0.08721041
cell_8299,0.08537592
cell_8300,0.0913823
cell_8301,0.09130572
cell_8302,0.09274594
cell_8303,0.03592633
cell_8304,0.036532093
cell_8305,0.046261422
cell_8306,0.05199505
cell_8307,0.07787359
cell_8308,0.08494094
cell_8309,0.08916488
cell_8310,0.094688885
cell_8311,0.09680105
cell_8312,0.10068919999999999
cell_8313,0.100196004
cell_8314,0.08796004
cell_8315,0.09491171
cell_8316,0.0879209
cell_8317,0.098724246
cell_8318,0.10102758
cell_8319,0.118525036
cell_8320,0.11701038
cell_8321,0.12020696
cell_8322,0.12858173
cell_8323,0.038427803999999996
cell_8324,0.038975667
cell_8325,0.035573125
cell_8326,0.03426206
cell_8327,0.035306513
cell_8328,0.03769696
cell_8329,0.032645772999999996
cell_8330,0.031173082
cell_8331,0.033115655
cell_8332,0.032611012
cell_8333,0.03593416
cell_8334,0.03597098
cell_8335,0.035991244
cell_8336,0.03594068
cell_8337,0.03592777
cell_8338,0.035978902
cell_8339,0.036045633
cell_8340,0.036283035
cell_8341,0.03656763
cell_8342,0.036209635
cell_8343,0.09743449
cell_8344,0.10078231
cell_8345,0.101715595
cell_8346,0.09786853
cell_8347,0.09949786
cell_8348,0.08994381
cell_8349,0.09321437
cell_8350,0.0951564
cell_8351,0.09710944
cell_8352,0.09302597
cell_8353,0.029669862
cell_8354,0.042354822
cell_8355,0.04576872
cell_8356,0.04853109
cell_8357,0.053262002999999995
cell_8358,0.058040142
cell_8359,0.058333527
cell_8360,0.07702315
cell_8361,0.08075194
cell_8362,0.098341845
cell_8363,0.1462538
cell_8364,0.14040546
cell_8365,0.13972822
cell_8366,0.14036545
cell_8367,0.14352554
cell_8368,0.13197091
cell_8369,0.123666935
cell_8370,0.12103707
cell_8371,0.12250141
cell_8372,0.12368534
cell_8373,0.10574554
cell_8374,0.107940145
cell_8375,0.10819929
cell_8376,0.10726887
cell_8377,0.10386389
cell_8378,0.10336601
cell_8379,0.09947434
cell_8380,0.102807336
cell_8381,0.1014798
cell_8382,0.10253507
cell_8383,0.10733509
cell_8384,0.10510489
cell_8385,0.10234106
cell_8386,0.09555067
cell_8387,0.10127915
cell_8388,0.10220898
cell_8389,0.09958763400000001
cell_8390,0.101046816
cell_8391,0.11375866
cell_8392,0.12541708
cell_8393,0.1294442
cell_8394,0.10885381
cell_8395,0.09888753
cell_8396,0.093330994
cell_8397,0.09808398
cell_8398,0.105270654
cell_8399,0.11501544
cell_8400,0.12618412
cell_8401,0.13324508
cell_8402,0.13602777
cell_8403,0.13723984
cell_8404,0.0341017
cell_8405,0.032272800000000004
cell_8406,0.036528964
cell_8407,0.03996833
cell_8408,0.044116728
cell_8409,0.048811275999999994
cell_8410,0.05465653
cell_8411,0.06147049
cell_8412,0.061217605999999994
cell_8413,0.06919810000000001
cell_8414,0.039013922
cell_8415,0.043178517
cell_8416,0.05273989
cell_8417,0.062110577
cell_8418,0.06263865
cell_8419,0.06263607
cell_8420,0.06146504
cell_8421,0.06356506
cell_8422,0.06570511
cell_8423,0.066937916
cell_8424,0.06551168
cell_8425,0.06654249999999999
cell_8426,0.06614093
cell_8427,0.06416255
cell_8428,0.06749248
cell_8429,0.074483804
cell_8430,0.075885765
cell_8431,0.07966192
cell_8432,0.081703894
cell_8433,0.08503215
cell_8434,0.108096756
cell_8435,0.099489436
cell_8436,0.08574726
cell_8437,0.06609811
cell_8438,0.063846186
cell_8439,0.065634556
cell_8440,0.08013852
cell_8441,0.103520446
cell_8442,0.10604067
cell_8443,0.12158731
cell_8444,0.118206084
cell_8445,0.11379701
cell_8446,0.11147948
cell_8447,0.121001236
cell_8448,0.113313444
cell_8449,0.123444855
cell_8450,0.11798311
cell_8451,0.12185885
cell_8452,0.124138094
cell_8453,0.11993887
cell_8454,0.04025036
cell_8455,0.029633613
cell_8456,0.017653065
cell_8457,0.013009255
cell_8458,0.021665900000000002
cell_8459,0.029744057
cell_8460,0.03564971
cell_8461,0.038599942000000005
cell_8462,0.05367779
cell_8463,0.053888697
cell_8464,0.15225504
cell_8465,0.16043125
cell_8466,0.15906727
cell_8467,0.15203641
cell_8468,0.15797733
cell_8469,0.15580285
cell_8470,0.16031066
cell_8471,0.16546017
cell_8472,0.14933276
cell_8473,0.14843927
cell_8474,0.13117607
cell_8475,0.13780184
cell_8476,0.12973388
cell_8477,0.12311961
cell_8478,0.12144975
cell_8479,0.112919725
cell_8480,0.10913342
cell_8481,0.10558359
cell_8482,0.10150067
cell_8483,0.09575025
cell_8484,0.025796074
cell_8485,0.030271903
cell_8486,0.028960792000000003
cell_8487,0.033573046
cell_8488,0.033002887
cell_8489,0.05372509
cell_8490,0.063885264
cell_8491,0.06431746
cell_8492,0.073946804
cell_8493,0.07996929400000001
cell_8494,0.08806124
cell_8495,0.0216243
cell_8496,0.030009745
cell_8497,0.024047738
cell_8498,0.031855218
cell_8499,0.033451017
cell_8500,0.040060725
cell_8501,0.038082346
cell_8502,0.047455687
cell_8503,0.05472476
cell_8504,0.05798246
cell_8505,0.10409937
cell_8506,0.09254753
cell_8507,0.09102697
cell_8508,0.07992983599999999
cell_8509,0.059421666
cell_8510,0.04732259
cell_8511,0.041995566
cell_8512,0.038702525
cell_8513,0.04185219
cell_8514,0.042733375
cell_8515,0.12928219
cell_8516,0.13431497
cell_8517,0.12164554
cell_8518,0.13967744
cell_8519,0.13927767
cell_8520,0.13430119
cell_8521,0.13125724
cell_8522,0.13634446
cell_8523,0.13175662
cell_8524,0.13308649
cell_8525,0.02915313
cell_8526,0.02570439
cell_8527,0.021006200000000003
cell_8528,0.014740372
cell_8529,0.009131586
cell_8530,0.006810045
cell_8531,0.012268438000000001
cell_8532,0.012267276
cell_8533,0.01999365
cell_8534,0.027049366000000002
cell_8535,0.14352283
cell_8536,0.12089164
cell_8537,0.11444914
cell_8538,0.11038953
cell_8539,0.10028155
cell_8540,0.097712114
cell_8541,0.095843
cell_8542,0.088342555
cell_8543,0.08413783
cell_8544,0.08513905
cell_8545,0.08808524
cell_8546,0.0899846
cell_8547,0.093688495
cell_8548,0.09292252
cell_8549,0.08021038
cell_8550,0.076449096
cell_8551,0.07162553
cell_8552,0.063307926
cell_8553,0.058994885999999996
cell_8554,0.056301158
cell_8555,0.10688937
cell_8556,0.12562826
cell_8557,0.12749057
cell_8558,0.11770118
cell_8559,0.12146571
cell_8560,0.12396726
cell_8561,0.11386251
cell_8562,0.12502876
cell_8563,0.119071476
cell_8564,0.117981575
cell_8565,0.05863882
cell_8566,0.05801458
cell_8567,0.060576495
cell_8568,0.04998609
cell_8569,0.05389079
cell_8570,0.040751733
cell_8571,0.03600868
cell_8572,0.029248847
cell_8573,0.03098437
cell_8574,0.030877024
cell_8575,0.027346598
cell_8576,0.034055945
cell_8577,0.031240147000000003
cell_8578,0.036853912999999995
cell_8579,0.03330204
cell_8580,0.036823235
cell_8581,0.040271714
cell_8582,0.044412423
cell_8583,0.06272818
cell_8584,0.06513859999999999
cell_8585,0.14890353
cell_8586,0.14324562
cell_8587,0.13784198
cell_8588,0.13660550000000002
cell_8589,0.13805042
cell_8590,0.14331170000000001
cell_8591,0.13646726
cell_8592,0.14670148
cell_8593,0.14178227
cell_8594,0.13473514
cell_8595,0.13639479999999998
cell_8596,0.14497842
cell_8597,0.14053789
cell_8598,0.14053816
cell_8599,0.11879053
cell_8600,0.11118453
cell_8601,0.10594596
cell_8602,0.09079482
cell_8603,0.091894284
cell_8604,0.09635188
cell_8605,0.09161629
cell_8606,0.07406614
cell_8607,0.07808906
cell_8608,0.08057133
cell_8609,0.084200695
cell_8610,0.08950963599999999
cell_8611,0.09738121
cell_8612,0.10594045
cell_8613,0.108682536
cell_8614,0.10984937
cell_8615,0.11346007
cell_8616,0.032201163
cell_8617,0.034873962
cell_8618,0.037986938
cell_8619,0.049755905
cell_8620,0.05492724
cell_8621,0.061191443
cell_8622,0.0648414
cell_8623,0.06792064
cell_8624,0.07249101
